SrcFileName,ReportedDateTime,Athletic Fields,Garden,Hard Court Surfaces,Picnic Areas,Playground/Tot Lot,Trails/Paths,Wading Pool
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 14:00:00,,,4.0,18.0,23.0,3.0,6.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 15:00:00,17.0,,8.0,8.0,27.0,2.0,10.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 16:00:00,32.0,,12.0,2.0,14.0,4.0,14.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 17:00:00,40.0,,8.0,6.0,8.0,4.0,10.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 18:00:00,29.0,,4.0,7.0,6.0,2.0,5.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 19:00:00,32.0,,12.0,2.0,14.0,4.0,14.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 20:00:00,40.0,,8.0,6.0,8.0,4.0,10.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-10 21:00:00,29.0,,4.0,7.0,6.0,2.0,5.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 10:00:00,,,8.0,15.0,12.0,3.0,16.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 11:00:00,20.0,,6.0,7.0,17.0,4.0,18.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 12:00:00,28.0,,4.0,8.0,22.0,3.0,18.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 13:00:00,6.0,,5.0,8.0,24.0,2.0,13.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 14:00:00,4.0,,3.0,2.0,10.0,1.0,3.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 17:00:00,,,8.0,15.0,12.0,3.0,16.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 18:00:00,20.0,,6.0,7.0,17.0,4.0,18.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 19:00:00,28.0,,4.0,8.0,22.0,3.0,18.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 20:00:00,6.0,,5.0,8.0,24.0,2.0,13.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-11 21:00:00,4.0,,3.0,2.0,10.0,1.0,3.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-12 10:00:00,2.0,,6.0,14.0,22.0,8.0,10.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-12 11:00:00,26.0,,8.0,38.0,17.0,9.0,16.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-12 12:00:00,38.0,,4.0,47.0,27.0,12.0,12.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-12 13:00:00,57.0,,7.0,61.0,23.0,4.0,15.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-12 14:00:00,21.0,,2.0,8.0,8.0,2.0,6.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-13 17:00:00,4.0,,4.0,22.0,42.0,1.0,
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-13 18:00:00,4.0,,5.0,13.0,27.0,2.0,12.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-13 19:00:00,10.0,,3.0,53.0,22.0,4.0,32.0
_Users_yarribryn_Documents_GitHub_ExcelDataCollectionParser_data_sample_folder_3_2017_Location_E_TypeA_,2017-07-13 20:00:00,12.0,,6.0,14.0,36.0,2.0,41.0
