SrcFileName,ReportedDateTime,Athletic Fields,Garden,Hard Court Surfaces,Picnic Areas,Playground/Tot Lot,Trails/Paths,Wading Pool
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 12:00:00,1.0,,4.0,7.0,10.0,8.0,7.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 13:00:00,9.0,,6.0,4.0,11.0,0.0,1.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 14:00:00,11.0,,2.0,7.0,7.0,4.0,1.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 15:00:00,2.0,,9.0,4.0,0.0,7.0,2.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 17:00:00,2.0,,3.0,15.0,21.0,1.0,7.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 18:00:00,31.0,,1.0,20.0,28.0,3.0,13.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 19:00:00,29.0,,3.0,23.0,47.0,1.0,21.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 20:00:00,48.0,,1.0,19.0,49.0,3.0,18.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-01 21:00:00,,,1.0,2.0,3.0,7.0,4.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 13:00:00,,,4.0,8.0,5.0,5.0,11.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 14:00:00,7.0,,1.0,7.0,11.0,10.0,3.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 15:00:00,11.0,,0.0,1.0,10.0,2.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 16:00:00,3.0,,6.0,6.0,1.0,7.0,1.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 17:00:00,9.0,,7.0,0.0,3.0,6.0,9.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 18:00:00,3.0,,5.0,4.0,0.0,2.0,2.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 19:00:00,8.0,,6.0,11.0,4.0,8.0,0.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 20:00:00,1.0,,3.0,11.0,2.0,3.0,2.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-10 21:00:00,11.0,,11.0,10.0,5.0,7.0,8.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-11 17:00:00,2.0,,3.0,17.0,23.0,2.0,3.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-11 18:00:00,10.0,,5.0,13.0,10.0,1.0,8.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-11 19:00:00,18.0,,8.0,10.0,17.0,2.0,2.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-11 20:00:00,28.0,,4.0,8.0,9.0,3.0,7.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-11 21:00:00,3.0,,1.0,3.0,8.0,1.0,2.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 12:00:00,8.0,,0.0,1.0,2.0,5.0,7.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 13:00:00,6.0,,8.0,9.0,6.0,11.0,7.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 14:00:00,11.0,,8.0,9.0,4.0,10.0,4.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 15:00:00,2.0,,5.0,8.0,1.0,3.0,8.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 16:00:00,5.0,,5.0,3.0,0.0,5.0,1.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 17:00:00,3.0,,2.0,0.0,0.0,5.0,4.0
_GitHub_ExcelDataCollectionParser2_data_sample_folder_3_2017_Location_E_TypeA_,2017-08-12 18:00:00,1.0,,7.0,7.0,5.0,10.0,8.0
